,Ссылка,Подразделение,РИНЦ Author ID,SPIN,Scopus Author ID,Researher ID,ORCID ID,Профиль автора в РИНЦ,Профиль автора в Scopus,Профиль автора в Publons,Профиль автора в ORCID,Профиль автора в ResearchGate,Профиль автора в Google Scholar
195,/ru/glossary/i/ivanov_andrey_vladimirovich,каф геоэкологии,909484,7025-3726,56096935800,3217682,0000-0003-1045-5052,http://elibrary.ru/author_items.asp?authorid=909484,https://www.scopus.com/authid/detail.uri?origin=resultslist&authorId=56096935800&zone,https://publons.com/researcher/3217682/andrey-ivanov/,https://orcid.org/0000-0003-1045-5052,https://www.researchgate.net/profile/Andrey_Ivanov37,https://scholar.google.ru/citations?user=fbRFap8AAAAJ&hl=ru
196,/ru/glossary/i/ivanov_vladimir_viktorovich,каф разработки месторождений полезных ископаемых,224511,8686-2389,56358610400,3036723,0000-0002-8288-5126,http://elibrary.ru/author_profile.asp?id=224511,https://www.scopus.com/authid/detail.uri?authorId=56358610400,https://publons.com/researcher/3036723/vladimir-ivanov/,https://orcid.org/0000-0002-8288-5126,https://www.researchgate.net/profile/Vladimir_Ivanov34,https://scholar.google.com/citations?user=bNZsDl4AAAAJ&hl=ru&oi=ao
197,/ru/glossary/i/ivanov_mihail_aleksandrovich,"каф минералогии, кристаллографии и петрографии",69234,Empty,Empty,Empty,Empty,http://elibrary.ru/author_items.asp?authorid=69234,Empty,Empty,Empty,Empty,Empty
198,/ru/glossary/i/ivanov_aleksey_sergeevich,каф общей и технической физики,202426,Empty,56818331000,AAB-6020-2019,0000-0001-6627-4889,http://elibrary.ru/author_profile.asp?id=202426,https://www.scopus.com/authid/detail.uri?origin=resultslist&authorId=56818331000,https://publons.com/researcher/AAB-6020-2019/,https://orcid.org/0000-0001-6627-4889,https://www.researchgate.net/profile/Aleksey_Ivanov6,https://scholar.google.ru/citations?view_op=list_works&hl=ru&user=qbJSdb0AAAAJ&gmla=AJsN-F6nadoRePKEzyXem4WsVDL0N1gnGyMbirppW8wOafQ7sC6w-1pksrUCGzRDiqNM7hNfupfufM4Bm7l_g3hmJ-OQ0twsNF1mauSXIR_GVmEH3doKQfGHO-TvGN8H2MvDk8O8Cqzvfq7IJTap3p2oH6Tgc53EIA
199,/ru/glossary/i/ivanova_irina_vladimirovna,,220864,Empty,Empty,Empty,Empty,http://elibrary.ru/author_profile.asp?id=220864,Empty,Empty,Empty,Empty,Empty
200,/ru/glossary/i/ivanova_polina_viktorovna,,866391,3181-0142,57205193765,Empty,Empty,https://elibrary.ru/author_items.asp?authorid=866391&pubrole=100&show_refs=1&show_option=0,https://www.scopus.com/authid/detail.uri?origin=AuthorProfile&authorId=57205193765&zone=,Empty,Empty,Empty,Empty
201,/ru/glossary/i/ivanchenko_daniil_ivanovich,каф общей электротехники,884516,Empty,56367920000,Empty,Empty,http://elibrary.ru/author_profile.asp?authorid=884516,https://www.scopus.com/authid/detail.uri?authorId=56367920000,Empty,Empty,Empty,Empty
202,/ru/glossary/i/ivkina_anastasiya_valentinovna,каф иностранных языков,330185,Empty,Empty,Empty,Empty,http://elibrary.ru/author_profile.asp?authorid=330185,Empty,Empty,Empty,Empty,Empty
203,/ru/glossary/i/ignatev_sergey_anatolevich,каф. начертательной геометрии и графики,330548,5826-5221,57193925245,AAE-9474-2019,0000-0002-5527-0978,http://elibrary.ru/author_profile.asp?id=330548,https://www2.scopus.com/authid/detail.uri?origin=resultslist&authorId=57193925245&zone=,https://publons.com/researcher/AAE-9474-2019/,https://orcid.org/0000-0002-5527-0978,https://www.researchgate.net/profile/Sergey_Ignatev,https://scholar.google.com/citations?view_op=list_works&hl=ru&user=sipUj-oAAAAJ&gmla=AJsN-F7DlTrH-fEJhcGgy5zQ-kdEtbbEF5J2_XfVKFSH-zqUlurqXZznXuSyyAcPX3ZuEYDyOz3LIQCkro0ziF3CAgfE1EwiVnQsIWxGND8Ol7qpTu53NimykFx0cKoBkbxAQOwjGU-0HmMTe6TElr53SwDYsClvNA
204,/ru/glossary/i/izotov_evgeniy_anatolevich,каф физического воспитания,903079,Empty,56052036700,3288403,0000-0003-2735-9964,http://elibrary.ru/author_items.asp?authorid=903079,https://www.scopus.com/authid/detail.uri?authorId=56052036700,https://publons.com/researcher/3288403/evgeniy-izotov/,https://orcid.org/0000-0003-2735-9964,https://www.researchgate.net/profile/Evgeniy_Izotov?ev=hdr_xprf,https://scholar.google.com/citations?user=rvrA6dQAAAAJ&hl=ru
205,/ru/glossary/i/ikonnikov_dmitriy_andreevich,каф. безопасности производств,687665,8530-4871,57191272251,3267995,0000-0003-3515-8476,http://elibrary.ru/author_profile.asp?id=687665,https://www.scopus.com/authid/detail.uri?origin=AuthorProfile&authorId=57191272251&zone=,https://publons.com/researcher/3267995/dmitriy-ikonnikov/,https://orcid.org/0000-0003-3515-8476,https://www.researchgate.net/profile/Dmitriy_Ikonnikov,https://scholar.google.ru/citations?view_op=list_works&hl=ru&user=OktnKeYAAAAJ
206,/ru/glossary/i/ilalova_regina_kashifovna,каф исторической и динамической геологии,926836,7373-3970,57208084004,E-8577-2019,Empty,https://elibrary.ru/author_profile.asp?id=926836,https://www.scopus.com/authid/detail.uri?origin=AuthorProfile&authorId=57208084004&zone=,http://www.researcherid.com/rid/E-8577-2019,Empty,https://www.researchgate.net/profile/Regina_Ilalova,Empty
207,/ru/glossary/i/ilin_aleksey_evgenevich,каф информатики и компьютерных технологий,902051,2087-9729,16468162200,AAE-3697-2019,0000-0003-2922-7340,http://elibrary.ru/author_items.asp?authorid=902051,https://www.scopus.com/authid/detail.uri?authorId=16468162200,https://publons.com/researcher/AAE-3697-2019/,https://orcid.org/0000-0003-2922-7340,https://www.researchgate.net/profile/Alexey_Ilin4,https://scholar.google.com/citations?hl=ru&user=ABnZZyUAAAAJ&view_op=list_works&gmla=AJsN-F6S7jz5vpol3DilzY8MuSSnh5hv8GmyymCT7V9waNyohYXOZtjP8sHi9OPsn-_XBvaCHAXClL5699bfd6wfr64hrh7vmuHTSknkOnSgRQp0wXyGfPRpbRF6FwdnQi1Zc47mKUpzkdQiPtpRYTu2PvffUEpO0w
208,/ru/glossary/i/ilinova_alina_aleksandrovna,каф организации и управления,648808,2296-2178,56590047800,1692790,0000-0001-5168-0518,https://elibrary.ru/author_items.asp?authorid=648808&pubrole=100&show_refs=1&show_option=0,https://www.scopus.com/authid/detail.uri?authorId=56590047800,https://publons.com/researcher/1692790/alina-ilinova/,https://orcid.org/0000-0001-5168-0518,https://www.researchgate.net/profile/Alina_Ilinova,Empty
209,/ru/glossary/i/ilyushin_yuriy_valerevich,,632284,Empty,56465735900,Y-5877-2019,0000-0002-9175-8751,http://elibrary.ru/author_profile.asp?authorid=632284,https://www.scopus.com/authid/detail.uri?origin=resultslist&authorId=56465735900&zone=,https://publons.com/researcher/Y-5877-2019/,https://orcid.org/0000-0002-9175-8751,https://www.researchgate.net/profile/Yury_Valeryevich_Ilyushin,https://scholar.google.ru/citations?hl=ru&user=CVu5s_AAAAAJ
210,/ru/glossary/i/ilyuhin_dmitriy_aleksandrovich,каф маркшейдерского дела,904381,Empty,57194590586,Empty,0000-0001-8469-334,http://elibrary.ru/author_items.asp?authorid=904381,https://www.scopus.com/authid/detail.uri?origin=resultslist&authorId=57194590586&zone=,Empty,https://orcid.org/0000-0001-8469-334X,https://www.researchgate.net/profile/Dmitrii_Ilyukhin,https://scholar.google.com/citations?view_op=list_works&hl=en&user=vJBesFcAAAAJ&gmla=AJsN-F667z1ErmrMM8iI1Q-MOtFLGazHbCOCVThLYNyFRUwMhJKFdmLhAAUC1r4uQ1StbEgBFCsoIJwI5ylq8HcKm8M35s1oiCMsqeZBf-A6KvpxcrbEPsnvyDoHQ_CeNlpiDwQJ_ewQ
211,/ru/glossary/i/ionova_valentina_nikolaevna,каф иностранных языков,946336,Empty,Empty,Empty,Empty,https://elibrary.ru/author_items.asp?authorid=946336,Empty,Empty,Empty,Empty,Empty
212,/ru/glossary/i/isaev_aleksey_igorevich,каф. начертательной геометрии и графики,902932,Empty,56209238900,AAH-8820-2019,0000-0003-2246-8440,http://elibrary.ru/author_profile.asp?authorid=902932,https://www.scopus.com/authid/detail.uri?origin=AuthorProfile&authorId=56209238900&zone,https://publons.com/researcher/AAH-8820-2019/,https://orcid.org/0000-0003-2246-8440,https://www.researchgate.net/profile/Aleksey_Isaev,https://scholar.google.com/citations?view_op=list_works&hl=ru&user=4os-yb8AAAAJ&gmla=AJsN-F4J0GOAk0RjvwjGaOpjEkDGOp1L548te3DBb6aQkP4tGai3GxWbnYAiV3Ak4dKPrSBIsmMBLgQR8LUgO9B5N7qddUAZxz2zCqefdL24AVNqmXxls3gBwM1oN3kP_kntJrEPZ-LV8p_Jd1NrO9gPdGGfxM9UdQ
213,/ru/glossary/i/isakov_aleksandr_evgenevich,каф геоэкологии,332571,4489-8711,57188729205,AAD-8315-2019,0000-0002-1072-4710,http://elibrary.ru/author_profile.asp?id=332571,https://www.scopus.com/authid/detail.uri?authorId=57188729205,https://publons.com/researcher/AAD-8315-2019/,https://orcid.org/0000-0002-1072-4710,https://www.researchgate.net/profile/Aleksandr_Isakov,https://scholar.google.ru/citations?hl=ru&user=Gh722q8AAAAJ&scilu=&scisig=AMD79ooAAAAAXclnVJtp8vqdIVUfPnXI3TFr3-GKaWQw&gmla=AJsN-F5-DFjLQboC8pXs-HBsLyK4B6bqh-65wQNleBsne7XEDv8R-xSdGrgFLSlZJeqPMZEbq4515ubVbye6u_NIk4vAASMSQiX465tV8mO8nvVDcv7-rVWXwy0FotDcoZ74m4M104keLjjIwM9_snoqycsDYiKKWg&sciund=12397659302116804873
214,/ru/glossary/i/istomin_ruslan_sergeevich,,616350,Empty,Empty,Empty,Empty,http://elibrary.ru/author_items.asp?authorid=616350,Empty,Empty,Empty,Empty,Empty
215,/ru/glossary/i/isheyskiy_valentin_aleksandrovich,каф взрывного дела,902235,Empty,57190260327,Empty,Empty,http://elibrary.ru/author_items.asp?authorid=902235,https://www.scopus.com/authid/detail.uri?origin=resultslist&authorId=57190260327&zone=,Empty,Empty,Empty,Empty
216,/ru/glossary/k/kabanov_evgeniy_igorevich,каф. безопасности производств,925827,Empty,57202790867,3145740,0000-0001-7580-9099,https://elibrary.ru/author_items.asp?authorid=925827,https://www.scopus.com/authid/detail.uri?authorId=57202790867&amp%3Beid=2-s2.0-85049361118,https://publons.com/researcher/3145740/evgenii-kabanov/,https://orcid.org/0000-0001-7580-9099,https://www.researchgate.net/profile/Evgenii_Kabanov,https://scholar.google.com/citations?user=jxFi_18AAAAJ&hl=ru
217,/ru/glossary/k/kagan_andrey_vadimovich,каф электроэнергетики и электромеханики,690445,Empty,57193740836,3282249,0000-0003-1175-0790,http://elibrary.ru/author_profile.asp?id=690445,https://www.scopus.com/authid/detail.uri?authorId=57193740836&amp%3Beid=2-s2.0-85016217702,https://publons.com/researcher/3282249/andrey-kagan/,https://orcid.org/0000-0003-1175-0790,https://www.researchgate.net/profile/Andrey_Kagan,https://scholar.google.com/citations?hl=ru&user=-sU7c0gAAAAJ&view_op=list_works&citft=1&email_for_op=Kagan_AV%40pers.spmi.ru&gmla=AJsN-F6yeLJs3Vw6isVbL4PKrJ2YBs2brgT-bUuMcYaszYe1QWGVnF6Doal0L7ALQK-I1P5hSS8lYD33EifH9O9b-UCycba7ZFkxMGEcbdaCJ5sPaiXVs3hyfb46QD_NRnKZPxaSAEFHBRKf-L47nhYLEoZFUgSniFBr6QH2HqsQS8UinTXbuM5JodDRd5kW7ohSWa5n-mIOdHzwoKJ9ZeGYolH_Q__6gxuu_H4LL_hikCEBVhFRLNFI0QDgW6TVVTsvhs_7tBCg7r_Mcl3wO-rbcEKpq2j_AVNO8ARxZyoJpjaGdRqplSw
218,/ru/glossary/k/kazanin_oleg_ivanovich,,175192,2286-1922,56535304400,Empty,0000-0001-9663-6713,http://elibrary.ru/author_profile.asp?id=175192,https://www.scopus.com/authid/detail.uri?origin=resultslist&authorId=56535304400&zone=,Empty,https://orcid.org/0000-0001-9663-6713,Empty,Empty
219,/ru/glossary/k/kazancev_aleksandr_igorevich,каф инженерной геодезии,903829,Empty,57194543515,3188639,0000-0002-4561-8416,http://elibrary.ru/author_items.asp?authorid=903829,https://www.scopus.com/authid/detail.uri?authorId=57194543515,https://publons.com/researcher/3188639/aleksander-kazantsev/,https://orcid.org/0000-0002-4561-8416,https://www.researchgate.net/profile/Aleksandr_Kazantsev2,https://scholar.google.ru/citations?user=NFO4rAIAAAAJ&hl=ru&authuser=1
220,/ru/glossary/k/karapetyan_kirill_gareginovich,каф общей химии,811196,Empty,57191846900,Empty,Empty,http://elibrary.ru/author_items.asp?authorid=811196,https://www.scopus.com/authid/detail.uri?origin=AuthorProfile&authorId=57191846900,Empty,Empty,Empty,Empty
221,/ru/glossary/k/karasev_maksim_anatolevich,каф строительства горных предприятий и подземных сооружений,337909,Empty,56194865100,3210183,0000-0001-8939-0807,http://elibrary.ru/author_items.asp?authorid=337909,https://www.scopus.com/authid/detail.uri?authorId=56194865100,https://publons.com/researcher/3210183/maksim-karasev/,http://orcid.org/0000-0001-8939-0807,https://www.researchgate.net/profile/Maxim_Karasev,https://scholar.google.com/citations?view_op=list_works&hl=ru&user=4mLMOCQAAAAJ
222,/ru/glossary/k/karpov_grigoriy_nikolaevich,каф разработки месторождений полезных ископаемых,725779,Empty,56168732400,Empty,Empty,http://elibrary.ru/author_profile.asp?id=725779,https://www.scopus.com/authid/detail.uri?origin=resultslist&authorId=56168732400,Empty,Empty,Empty,Empty
223,/ru/glossary/k/karter_elena_valerievna,каф иностранных языков,946092,9231-6141,Empty,Empty,0000-0002-2459-1787,https://elibrary.ru/author_items.asp?authorid=946092&pubrole=100&show_refs=1&show_option=0,Empty,Empty,https://orcid.org/0000-0002-2459-1787,Empty,Empty
224,/ru/glossary/k/katuncov_evgeniy_vladimirovich,каф информатики и компьютерных технологий,728974,6378-6951,57191523004,Q-4914-2016,0000-0001-8345-0979,http://elibrary.ru/author_items.asp?authorid=728974,https://www.scopus.com/authid/detail.uri?authorId=57191523004,http://www.researcherid.com/rid/Q-4914-2016,https://orcid.org/0000-0001-8345-0979,https://www.researchgate.net/profile/Evgenii_Katuntsov,https://scholar.google.com/citations?user=AeQ3BOkAAAAJ&hl=ru
225,/ru/glossary/k/katysheva_elena_gennadevna,"каф экономики, учета и финансов",340126,Empty,57191841154,Empty,0000-0003-1935-8013,http://elibrary.ru/author_items.asp?authorid=340126&pubrole=100&chow_refs=1,https://www.scopus.com/authid/detail.uri?authorId=57191841154,https://app.webofknowledge.com/author/#/record/4458564,https://orcid.org/0000-0003-1935-8013,https://www.researchgate.net/profile/Elena_Katysheva,https://scholar.google.ru/citations?view_op=list_works&hl=ru&user=pKl4aNgAAAAJ
226,/ru/glossary/k/kacan_igor_fyodorovich,каф приборостроения,13242,Empty,Empty,Empty,Empty,http://elibrary.ru/author_items.asp?authorid=13242&pubrole=100&show_refs=1,https://www.scopus.com/results/authorNamesList.uri?sort=count-f&src=al&orcidId=0000-0002-4040-4486&sid=024DD4E17B47E488B264EE80CDF1470C.wsnAw8kcdt7IPYLO0V48gA%3A20&sot=al&sdt=al&sl=36&s=AUTH--ORCID--ID%280000-0002-4040-4486%29&st1=Katsan&st2=Igor&selectionPageSearch=anl&reselectAuthor=false&activeFlag=false&showDocument=false&resultsPerPage=20&offset=1&jtp=false&currentPage=1&previousSelectionCount=0&tooManySelections=false&previousResultCount=0&authSubject=SOSC&exactAuthorSearch=true&showFullList=false&authorPreferredName=&origin=searchauthorfreelookup&affiliationId=&txGid=024DD4E17B47E488B264EE80CDF1470C.wsnAw8kcdt7IPYLO0V48gA%3A2,Empty,Empty,Empty,Empty
227,/ru/glossary/k/kacuba_yuriy_nikolaevich,каф транспортно-технологических процессов и машин,786461,Empty,57193744586,Empty,Empty,http://elibrary.ru/author_profile.asp?authorid=786461,https://www.scopus.com/authid/detail.uri?authorId=57193744586,Empty,Empty,Empty,Empty
228,/ru/glossary/k/keksin_aleksandr_igorevich,каф машиностроения,696589,5973-0678,56014344300,A-8639-2019,0000-0002-5589-0691,https://elibrary.ru/author_items.asp?authorid=696589,https://www.scopus.com/authid/detail.uri?origin=resultslist&authorId=56014344300&zone=,https://publons.com/researcher/A-8639-2019/,https://orcid.org/0000-0002-5589-0691,https://www.researchgate.net/profile/Aleksandr_Keksin2,https://scholar.google.com/citations?hl=ru&user=7gZS38QAAAAJ
229,/ru/glossary/k/kereychuk_maksim_anatolevich,каф высшей математики,19172847,Empty,Empty,Empty,Empty,http://elibrary.ru/item.asp?id=19172847,http://elibrary.ru/item.asp?id=19172847,Empty,Empty,Empty,Empty
230,/ru/glossary/k/kirsanova_natalya_yurevna,каф экономической теории,159224,1011-6010,56150485400,AAE-3479-2019,0000-0003-1012-4763,http://elibrary.ru/author_profile.asp?id=159224,https://www.scopus.com/authid/detail.uri?authorId=56150485400,https://publons.com/researcher/AAE-3479-2019/,https://orcid.org/0000-0003-1012-4763,https://www.researchgate.net/profile/Natalia_Kirsanova2,https://scholar.google.ru/citations?hl=ru&view_op=list_works&gmla=AJsN-F6Zz_z2VAPR1FyustPDjfmUQNx9ohnZn6IM1DoJc4o2fUqhkVlOV4sfanERqbKH5RoohrLyft1Zpk61EbKX9nK_FjHsg4CWRj6gzyykmbBfr2vj9qkyWojyIngN3M4EC1Nv2_z5&user=1Ous5UsAAAAJ
231,/ru/glossary/k/kiselev_vladimir_alekseevich,каф маркшейдерского дела,342814,Empty,57194700937,Empty,Empty,http://elibrary.ru/author_profile.asp?id=342814,https://www.scopus.com/authid/detail.uri?authorId=57194700937&eid=2-s2.0-85021737721,Empty,Empty,Empty,Empty
232,/ru/glossary/k/klavdiev_aleksandr_aleksandrovich,каф системного анализа и управления,624578,Empty,Empty,Empty,Empty,http://elibrary.ru/author_profile.asp?authorid=624578,http://scopus.com,Empty,Empty,Empty,Empty
233,/ru/glossary/k/kovalevskiy_vladimir_nikolaevich,каф взрывного дела,345256,2887-8700,57194598687,AAD-5379-2019,0000-0002-7155-2000,http://elibrary.ru/author_items.asp?authorid=345256,https://www.scopus.com/authid/detail.uri?origin=AuthorProfile&authorId=57194598687&zone=,https://publons.com/researcher/AAD-5379-2019/,https://orcid.org/0000-0002-7155-2000,https://www.researchgate.net/profile/Vladimir_Kovalevskiy,https://scholar.google.com/citations?user=Kts2ZasAAAAJ&hl=ru
234,/ru/glossary/k/kovalenko_andrey_igorevich,каф физического воспитания,908693,Empty,56292368900,3174382,0000-0002-9574-6483,http://elibrary.ru/author_items.asp?authorid=908693,https://www.scopus.com/authid/detail.uri?authorId=56292368900,https://publons.com/researcher/3174382/andrey-kovalenko/,https://orcid.org/0000-0002-9574-6483,https://www.researchgate.net/profile/Andrey_Kovalenko,https://scholar.google.ru/citations?view_op=list_works&hl=ru&user=acAXtM0AAAAJ&gmla=AJsN-F4zrvbLUIHBXLJdTaMvbORhOtKbVq8rb084e245sVadF6bwpDdvgwhKB5YHNNzY-NeUzIPLyvkaHV9261UOP7ULEJdnh9lG5791UhqXqWvMw-UtK5RnLvZFQPWabMTVvwtNN-F-LaixCFx0Qu5BaY89FiYMpg
